id,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,GDP,Target
101047,1,4,9773,1,128.0,116.5,1,0,1,0,1,18,0,6,6,6,13.166666666666666,0,6,7,6,13.285714285714286,12.4,1.79,Graduate
49822,1,1,171,1,139.0,134.6,1,0,1,0,1,18,0,0,0,0,0.0,0,0,0,0,0.0,10.8,1.74,Graduate
90120,1,1,9238,1,135.0,121.0,0,0,1,0,0,18,0,6,11,5,13.0,0,6,9,6,10.833333333333334,7.6,0.32,Graduate
100093,39,1,9670,1,133.1,95.0,0,0,0,1,0,32,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74,Graduate
6595,17,2,9238,1,130.0,128.2,1,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
121239,17,1,9500,1,131.0,129.5,0,0,1,0,0,19,0,7,8,6,14.9125,0,7,8,6,14.9125,7.6,0.32,Graduate
18532,1,5,9500,1,133.0,120.1,1,1,1,0,0,18,0,7,9,5,11.6,0,8,9,7,13.75,13.9,0.79,Graduate
33212,1,5,9773,1,118.0,113.8,1,0,1,0,1,19,0,6,6,6,13.0,0,6,7,6,14.0,8.9,3.51,Graduate
105272,1,1,9773,1,139.0,142.0,1,0,1,0,1,18,0,6,6,6,12.666666666666666,0,6,8,6,13.0,7.6,0.32,Graduate
12001,39,1,9147,1,140.0,120.0,0,0,0,1,0,43,0,5,9,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
109548,1,6,9500,1,131.0,127.5,1,0,1,0,1,18,0,8,8,7,11.971428571428572,0,8,8,7,11.971428571428572,12.7,-1.7,Graduate
73589,1,4,9853,1,126.0,123.6,1,1,0,0,0,18,0,6,8,5,10.8,0,6,9,3,14.666666666666666,10.8,1.74,Dropout
39693,1,5,9119,1,132.0,119.9,0,0,1,0,0,20,0,5,0,0,0.0,0,5,0,0,0.0,7.6,0.32,Dropout
54950,1,4,9500,1,124.0,117.8,1,0,1,1,0,19,0,8,8,7,14.535714285714286,0,8,8,7,14.535714285714286,10.8,1.74,Graduate
85117,39,1,9991,0,130.0,127.1,0,0,1,0,0,39,0,5,8,2,11.0,0,5,8,3,11.0,7.6,0.32,Graduate
78120,1,1,9773,1,133.1,132.0,0,0,0,1,0,18,0,6,7,4,12.25,0,6,6,0,0.0,10.8,1.74,Graduate
92750,39,1,9991,0,100.0,127.1,0,0,0,0,0,47,0,5,5,0,0.0,0,5,6,0,0.0,7.6,0.32,Graduate
99978,1,3,9670,1,135.0,121.4,1,0,1,0,1,19,0,6,8,6,13.5,0,6,9,6,13.285714285714286,11.1,2.02,Graduate
101983,1,4,9238,1,125.0,118.0,1,0,1,0,0,19,0,6,8,6,11.0,0,6,9,6,11.166666666666666,7.6,0.32,Graduate
88528,39,1,9254,1,133.1,140.0,0,1,0,1,0,30,0,6,6,1,11.0,0,6,12,0,0.0,10.8,1.74,Graduate
50610,1,5,9500,1,129.0,119.3,1,0,1,0,0,18,0,8,8,7,12.492857142857144,0,8,8,7,12.492857142857144,12.7,-1.7,Graduate
93138,1,6,9500,1,132.0,125.3,1,0,1,0,1,19,0,8,8,7,12.355714285714283,0,8,8,7,12.355714285714283,10.8,1.74,Graduate
72761,43,1,8014,0,140.0,117.9,0,0,1,0,0,35,0,6,7,0,0.0,0,6,6,0,0.0,10.8,1.74,Dropout
105960,1,2,9853,1,133.1,116.5,1,1,0,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74,Graduate
23706,1,4,9773,1,133.1,117.0,1,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,15.5,-4.06,Dropout
100034,1,6,9500,1,137.0,123.3,1,0,1,0,0,19,0,7,0,0,0.0,0,7,0,0,0.0,7.6,0.32,Graduate
69679,1,1,171,1,135.0,133.0,1,0,0,1,1,22,0,0,0,0,0.0,0,0,0,0,0.0,8.9,3.51,Dropout
82631,1,1,9500,1,125.0,121.5,1,0,1,1,0,20,0,7,11,6,11.916666666666666,0,7,7,6,11.916666666666666,7.6,0.32,Graduate
59704,39,1,9500,1,130.0,118.0,0,0,1,0,0,30,0,7,0,0,0.0,0,8,0,0,0.0,11.1,2.02,Dropout
112515,17,1,9254,1,128.0,118.2,0,0,1,1,0,19,0,6,0,0,0.0,0,6,12,0,0.0,9.4,-3.12,Graduate
93323,17,2,9670,1,133.0,123.2,1,0,1,0,1,19,0,6,14,6,15.75,0,6,6,6,13.0,15.5,-4.06,Graduate
39798,1,1,9500,1,141.0,136.3,1,0,1,0,1,18,0,8,8,8,14.445,0,8,8,8,14.445,9.4,-3.12,Graduate
73682,1,5,9147,1,118.0,110.0,1,0,1,0,0,19,0,5,7,3,12.666666666666666,0,5,5,5,13.0,9.4,-3.12,Graduate
72011,1,1,9254,1,106.0,105.0,1,0,1,1,0,21,0,6,11,5,10.8,0,6,12,4,11.5,11.1,2.02,Enrolled
29360,39,1,9130,1,133.1,100.9,0,0,1,1,1,25,0,6,0,0,0.0,0,6,0,0,0.0,15.5,-4.06,Dropout
36414,1,1,9500,1,122.0,118.6,1,0,1,0,0,19,0,7,8,7,13.6125,0,8,8,8,14.575,13.9,0.79,Graduate
88069,39,1,9238,1,133.1,103.5,0,1,0,0,0,37,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74,Graduate
22602,39,1,9119,1,133.1,100.9,1,0,1,1,0,24,0,5,7,2,12.0,0,5,8,0,0.0,8.9,3.51,Enrolled
74151,1,1,9254,1,116.0,116.7,0,0,1,0,0,19,0,6,8,5,10.833333333333334,0,6,6,6,12.0,13.9,0.79,Graduate
86887,39,1,9130,1,133.1,128.2,0,0,1,1,0,28,0,5,0,0,0.0,0,5,0,0,0.0,7.6,0.32,Graduate
8852,1,3,9238,1,118.0,110.0,0,0,1,0,1,18,0,6,12,3,11.666666666666666,0,6,12,2,12.0,11.1,2.02,Enrolled
68420,1,1,9147,1,120.0,116.3,0,0,1,1,0,18,0,5,7,2,11.5,0,5,8,2,13.5,10.8,1.74,Enrolled
48140,1,1,9254,1,122.0,126.2,1,0,1,0,1,19,0,6,8,5,12.0,0,6,9,4,11.0,7.6,0.32,Enrolled
74883,17,1,9238,1,133.1,130.0,1,0,1,0,0,21,0,6,13,3,10.75,0,6,13,3,10.333333333333334,15.5,-4.06,Dropout
105316,1,2,9254,1,115.0,108.7,1,0,1,0,0,18,0,6,0,0,0.0,0,6,0,0,0.0,12.4,1.79,Graduate
41571,17,2,9070,1,124.0,119.6,1,0,1,0,1,18,0,6,8,6,13.5,0,6,6,6,12.833333333333334,11.1,2.02,Enrolled
31366,39,1,9670,1,133.1,123.0,0,0,1,0,0,25,0,5,5,5,14.2,0,5,5,5,12.8,7.6,0.32,Graduate
100150,1,3,9070,1,128.0,124.6,1,0,1,0,1,19,0,6,6,6,12.666666666666666,0,6,6,6,11.833333333333334,10.8,1.74,Graduate
122145,42,1,9238,1,120.0,122.0,0,0,0,1,0,45,3,6,6,3,11.333333333333334,3,7,9,3,11.0,7.6,0.32,Graduate
58025,17,6,9500,1,138.0,140.0,1,0,1,0,1,18,0,8,8,8,14.28625,0,8,8,8,14.28625,9.4,-3.12,Graduate
123179,1,1,171,1,134.0,141.7,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32,Graduate
36695,1,2,9070,1,132.0,119.1,1,0,1,1,0,20,0,6,9,6,11.875,0,6,6,6,13.166666666666666,8.9,3.51,Graduate
65663,39,1,9853,1,133.1,100.0,1,0,1,0,0,32,0,6,9,3,12.333333333333334,0,6,12,2,11.5,7.6,0.32,Dropout
102794,1,5,9147,1,124.0,119.5,1,0,1,0,1,20,0,5,7,5,13.6,0,5,6,5,13.333333333333334,8.9,3.51,Graduate
60570,17,1,9238,1,116.0,116.7,1,0,1,0,1,19,0,6,7,6,12.5,0,6,7,6,13.714285714285714,13.9,0.79,Graduate
102253,44,1,9085,1,130.0,130.0,1,0,1,0,0,24,0,6,0,0,0.0,0,6,0,0,0.0,12.7,-1.7,Graduate
17989,17,2,9773,1,137.0,133.8,1,0,1,0,0,19,0,6,10,4,11.75,0,6,7,5,13.333333333333334,16.2,-0.92,Dropout
16815,1,1,9773,1,161.0,140.2,1,0,1,1,0,18,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Dropout
52942,39,1,9119,1,111.0,110.0,0,0,1,1,0,26,0,5,8,1,10.0,0,5,9,1,10.0,10.8,1.74,Dropout
86431,1,1,9085,1,143.0,138.4,1,0,1,0,0,18,0,6,8,6,14.0,0,6,9,5,13.0,12.4,1.79,Graduate
66218,43,1,9991,0,130.0,125.8,0,0,1,0,0,21,5,9,11,9,12.333333333333334,4,5,6,5,11.8,10.8,1.74,Enrolled
103650,39,1,8014,0,133.1,140.0,0,0,1,0,0,32,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Graduate
61652,39,1,8014,0,133.1,113.5,0,0,1,0,1,39,0,6,6,6,14.0,0,6,6,6,14.666666666666666,11.1,2.02,Graduate
54269,44,1,9003,1,130.0,130.0,0,0,1,1,0,21,0,6,12,5,12.142857142857142,0,6,10,6,13.2,16.2,-0.92,Graduate
103240,17,1,9773,1,148.0,140.0,0,1,1,1,1,18,0,6,6,6,13.666666666666666,0,6,6,6,13.333333333333334,16.2,-0.92,Graduate
19447,1,3,9147,1,127.0,122.3,0,0,1,0,0,19,0,5,7,5,12.6,0,5,6,4,11.0,11.1,2.02,Enrolled
75185,1,3,9500,1,143.0,141.5,1,0,1,0,1,18,0,8,8,8,13.05875,0,8,8,8,13.05875,9.4,-3.12,Graduate
107039,39,1,9991,0,133.1,118.4,1,1,1,1,0,47,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
8676,17,5,9853,1,142.0,132.9,1,0,1,0,0,19,0,7,7,7,12.142857142857142,0,7,7,7,12.857142857142858,11.1,2.02,Graduate
113803,1,1,9853,1,122.0,113.6,1,0,1,0,1,19,0,7,7,7,13.285714285714286,0,7,7,7,13.285714285714286,11.1,2.02,Graduate
70800,17,1,9254,1,121.0,120.4,1,0,1,1,1,20,0,6,8,5,11.6,0,6,11,4,11.5,15.5,-4.06,Dropout
83685,42,1,9003,1,120.0,100.0,1,1,0,0,0,21,0,6,15,4,11.75,0,6,11,4,10.8,13.9,0.79,Graduate
62836,17,3,9070,1,141.0,128.8,1,0,1,0,0,18,0,6,6,6,12.5,0,6,6,6,12.833333333333334,10.8,1.74,Graduate
65910,1,1,9670,1,126.0,123.4,0,0,1,0,0,19,0,6,12,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
126702,39,1,9670,1,150.0,107.0,1,0,1,1,0,26,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
7339,1,1,9085,1,151.0,144.3,1,0,1,0,0,20,0,5,5,5,14.2,0,5,8,5,12.4,10.8,1.74,Graduate
47750,39,1,9254,1,120.0,113.0,0,0,1,1,1,36,0,6,8,5,13.0,0,6,10,5,12.4,12.7,-1.7,Graduate
10182,39,1,9238,1,140.0,102.5,0,0,1,0,0,28,0,6,7,5,11.5,0,6,7,6,11.857142857142858,10.8,1.74,Graduate
50965,1,1,9147,1,151.0,159.3,0,0,1,0,0,18,0,5,5,5,14.8,0,5,5,5,14.8,7.6,0.32,Graduate
84912,1,1,9085,1,139.0,130.6,1,0,1,0,0,18,0,5,9,5,12.333333333333334,0,5,7,5,11.4,9.4,-3.12,Graduate
115276,39,1,9147,1,133.1,111.9,0,1,0,1,0,26,0,5,5,0,0.0,0,5,5,0,0.0,8.9,3.51,Graduate
16343,1,4,9119,1,109.0,111.7,1,0,1,1,0,20,0,5,10,1,10.0,0,5,5,0,0.0,8.9,3.51,Enrolled
52681,1,2,9147,1,130.0,123.3,1,0,1,0,0,19,0,5,6,4,11.25,0,5,8,3,11.0,8.9,3.51,Enrolled
24655,39,1,9119,1,160.0,127.1,0,0,1,1,0,30,0,4,8,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
89525,1,1,171,1,130.0,123.3,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32,Graduate
11045,1,2,9254,1,126.0,116.6,1,0,1,0,0,19,0,6,8,5,12.2,0,6,7,5,12.2,16.2,-0.92,Graduate
121455,1,1,9085,1,133.0,123.2,0,0,1,0,1,20,0,5,5,5,13.8,0,5,5,5,14.2,10.8,1.74,Graduate
102087,17,1,9085,1,130.0,123.0,1,0,1,0,0,20,0,5,8,5,11.5,0,5,8,4,14.0,12.7,-1.7,Graduate
87031,43,1,9500,1,136.0,120.5,1,0,1,0,0,19,0,7,0,0,0.0,0,8,0,0,0.0,16.2,-0.92,Graduate
103128,1,6,9238,1,123.0,116.7,1,0,1,0,0,19,0,6,14,2,17.0,0,6,10,3,14.333333333333334,12.7,-1.7,Graduate
17233,1,6,9500,1,142.0,127.5,1,0,1,0,1,18,0,8,8,7,14.0,0,8,8,7,14.0,12.7,-1.7,Graduate
34800,1,1,9238,1,120.0,111.6,0,0,1,0,0,20,0,6,9,5,11.0,0,6,9,4,14.6,12.4,1.79,Graduate
2734,1,1,9670,1,127.0,116.5,0,0,0,0,0,18,0,5,5,0,0.0,0,6,9,0,0.0,10.8,1.74,Dropout
64499,17,1,9070,1,130.0,121.5,1,0,1,0,1,18,0,6,6,6,13.5,0,6,6,6,12.833333333333334,16.2,-0.92,Graduate
96118,1,1,9500,1,143.0,133.5,1,0,1,0,0,18,0,7,7,5,12.4,0,7,7,6,12.4,7.6,0.32,Graduate
43658,1,1,9254,1,127.0,123.5,0,0,1,0,0,18,0,6,13,5,11.142857142857142,0,6,13,3,12.0,12.4,1.79,Dropout
103326,1,1,9147,1,131.0,129.1,1,0,1,0,1,19,0,5,7,3,12.333333333333334,0,5,10,4,10.75,9.4,-3.12,Graduate
48412,17,1,9500,1,135.0,127.2,1,0,1,0,0,19,0,7,7,7,13.79857142857143,0,8,8,8,14.75625,11.1,2.02,Graduate
69955,7,1,9119,1,140.0,140.0,0,0,1,1,0,27,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
99061,1,3,9085,1,120.0,111.3,0,0,1,0,0,18,0,6,0,0,0.0,0,6,0,0,0.0,11.1,2.02,Graduate
8311,39,1,8014,0,120.0,146.5,0,0,1,0,0,35,0,6,7,5,13.2,0,6,7,5,12.8,13.9,0.79,Graduate
115407,18,3,9500,1,132.0,120.3,1,0,1,0,1,19,0,8,8,7,13.154285714285717,0,8,8,7,13.154285714285717,10.8,1.74,Graduate
94253,1,1,9500,1,136.0,123.2,0,0,1,0,0,19,0,7,7,7,14.85,0,8,8,8,15.2,13.9,0.79,Graduate
32082,1,3,9773,1,121.0,120.1,1,0,1,0,1,20,0,6,6,6,13.5,0,6,6,6,13.333333333333334,12.4,1.79,Graduate
69232,17,6,9147,1,131.0,129.8,1,0,1,0,1,18,0,5,7,5,11.833333333333334,0,5,5,5,11.6,7.6,0.32,Graduate
2320,1,1,171,1,136.0,129.0,1,1,1,0,1,19,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79,Dropout
105714,1,1,9070,1,137.0,131.8,1,0,1,0,0,20,0,6,9,5,13.4,0,6,6,6,12.833333333333334,9.4,-3.12,Graduate
66265,1,1,9147,1,130.0,120.0,1,0,1,1,0,45,0,5,5,0,0.0,0,5,5,0,0.0,11.1,2.02,Enrolled
26072,1,1,171,1,142.0,134.6,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32,Dropout
67154,1,2,9147,1,133.0,121.6,1,0,1,0,0,18,0,5,7,5,12.6,0,5,10,4,11.25,9.4,-3.12,Enrolled
14120,1,1,9773,1,150.0,132.8,1,0,1,1,0,19,0,6,9,2,11.0,0,6,13,2,12.0,10.8,1.74,Dropout
35731,1,5,9773,1,135.0,122.1,1,0,1,0,1,18,0,6,11,6,11.666666666666666,0,6,11,3,11.666666666666666,9.4,-3.12,Graduate
88798,1,2,171,1,124.0,117.3,1,0,1,0,0,21,0,0,0,0,0.0,0,0,0,0,0.0,11.1,2.02,Graduate
40414,1,3,9070,1,137.0,136.3,1,0,1,0,1,18,0,6,6,6,13.5,0,6,6,6,12.5,12.4,1.79,Graduate
9631,1,1,9991,0,143.0,142.2,0,0,1,0,0,19,0,5,8,3,11.0,0,5,7,3,14.0,7.6,0.32,Graduate
85640,43,1,9238,1,144.0,130.1,1,0,1,0,0,18,0,6,14,5,11.4,0,6,9,6,11.166666666666666,12.7,-1.7,Graduate
26373,17,1,9500,1,147.0,147.3,0,0,1,0,0,18,0,7,7,6,13.966666666666669,0,7,7,6,13.966666666666669,7.6,0.32,Dropout
66926,1,1,9853,1,152.0,156.9,1,0,1,0,1,19,0,6,6,6,13.333333333333334,0,6,6,6,13.666666666666666,12.7,-1.7,Graduate
110330,7,1,9119,1,130.0,130.0,0,0,1,1,0,34,0,5,8,0,0.0,0,5,10,0,0.0,12.7,-1.7,Graduate
54347,17,1,9147,1,129.0,118.7,0,0,1,1,0,19,0,5,8,5,11.4,0,5,8,5,12.6,8.9,3.51,Enrolled
43363,39,1,9119,1,133.1,100.9,0,0,1,1,0,24,0,5,0,0,0.0,0,5,0,0,0.0,13.9,0.79,Dropout
124957,18,4,9085,1,140.0,117.0,1,0,1,0,0,24,0,6,0,0,0.0,0,6,0,0,0.0,15.5,-4.06,Graduate
10752,44,1,9003,1,130.0,130.0,0,0,1,1,0,21,0,6,14,3,11.833333333333334,0,6,8,2,12.0,16.2,-0.92,Dropout
34391,44,1,9085,1,140.0,140.0,0,1,1,0,0,32,2,6,13,4,12.5,1,6,15,2,14.0,12.7,-1.7,Dropout
5908,39,1,9500,1,133.1,120.0,0,1,0,0,0,36,0,7,12,4,13.7,0,7,7,0,0.0,16.2,-0.92,Dropout
18352,7,1,9130,1,140.0,140.0,1,0,0,0,0,24,1,5,14,3,13.333333333333334,0,5,8,2,11.0,10.8,1.74,Dropout
17691,1,1,9130,1,120.0,116.6,0,0,1,1,0,20,0,6,8,6,13.0,0,6,11,3,12.666666666666666,11.1,2.02,Enrolled
120135,17,6,9500,1,132.0,125.8,1,0,1,0,0,19,0,7,8,6,13.731666666666667,0,8,10,7,13.771428571428572,15.5,-4.06,Graduate
123245,1,1,9147,1,120.0,111.3,0,0,1,1,0,19,0,5,8,4,11.0,0,5,11,2,11.0,7.6,0.32,Graduate
7340,1,1,9147,1,160.0,144.6,0,0,1,0,1,18,0,5,8,5,14.0,0,5,7,5,14.142857142857142,16.2,-0.92,Graduate
73928,39,1,8014,0,120.0,115.0,0,0,1,0,1,34,0,6,13,2,10.333333333333334,0,6,14,4,11.0,10.8,1.74,Graduate
62839,17,5,9119,1,131.0,126.3,1,0,1,1,0,18,0,5,10,4,12.0,0,5,7,5,12.2,8.9,3.51,Enrolled
27479,17,3,9119,1,138.0,123.7,1,0,1,0,0,18,0,5,6,4,13.75,0,5,7,5,14.2,8.9,3.51,Graduate
121641,39,1,9238,1,133.1,110.0,1,0,1,0,1,24,0,6,8,6,13.333333333333334,0,6,7,6,14.0,9.4,-3.12,Graduate
48310,17,4,9500,1,135.0,132.5,1,0,1,0,1,18,0,8,8,7,13.11625,0,8,8,8,13.11625,10.8,1.74,Graduate
113905,1,1,9238,1,141.0,132.6,0,0,1,0,1,18,0,6,7,6,14.142857142857142,0,6,6,6,13.5,11.1,2.02,Graduate
1540,1,5,9119,1,126.0,136.5,0,0,1,1,0,19,0,5,8,3,12.666666666666666,0,5,8,4,12.25,7.6,0.32,Enrolled
10776,1,1,9238,1,125.0,125.9,0,0,1,0,1,18,0,6,9,5,11.8,0,6,8,5,12.0,11.1,2.02,Enrolled
27614,43,1,9500,1,140.0,128.0,1,0,1,1,0,32,0,7,0,0,0.0,0,8,0,0,0.0,15.5,-4.06,Dropout
43366,1,3,9070,1,131.0,131.7,1,0,1,0,0,18,0,6,8,5,11.4,0,6,10,5,12.6,9.4,-3.12,Graduate
57351,17,1,9085,1,131.0,129.3,0,0,1,0,0,19,0,5,8,2,11.5,0,5,10,3,10.333333333333334,12.7,-1.7,Enrolled
12829,43,1,9670,1,110.0,112.9,1,0,1,0,0,22,0,6,12,6,10.833333333333334,0,6,10,6,11.571428571428571,15.5,-4.06,Graduate
127212,39,1,9670,1,120.0,120.0,1,0,0,1,0,24,0,6,13,2,10.5,0,6,12,3,10.666666666666666,9.4,-3.12,Graduate
105065,1,2,9119,1,124.0,116.7,1,1,1,1,1,19,0,5,5,0,0.0,0,5,5,0,0.0,10.8,1.74,Graduate
115786,39,1,9556,1,120.0,100.0,0,0,1,0,0,32,0,7,8,1,12.0,0,7,7,1,10.0,16.2,-0.92,Graduate
76161,39,1,9991,0,120.0,120.7,0,0,1,0,0,39,0,5,5,5,14.6,0,5,5,5,15.4,7.6,0.32,Graduate
6266,17,1,9670,1,130.0,133.4,1,0,1,0,0,19,0,6,8,6,14.125,0,6,8,6,13.428571428571429,11.1,2.02,Graduate
117179,1,3,9085,1,143.0,159.1,1,0,1,0,1,18,0,5,5,5,13.0,0,5,5,5,14.0,7.6,0.32,Graduate
59157,1,5,9085,1,135.0,122.8,1,0,1,0,0,19,0,5,13,4,12.25,0,5,7,4,12.75,9.4,-3.12,Enrolled
116189,39,2,9147,1,110.0,116.3,0,0,0,1,0,34,0,5,6,0,0.0,0,5,5,0,0.0,10.8,1.74,Graduate
89507,1,1,9500,1,140.0,124.8,1,0,1,1,0,18,0,7,7,7,13.175714285714289,0,8,8,8,14.925,12.4,1.79,Graduate
78687,1,1,9238,1,130.0,136.3,1,0,1,0,1,18,0,6,8,6,14.0,0,6,7,6,14.0,10.8,1.74,Graduate
54243,1,3,9773,1,130.0,131.3,1,0,1,0,1,18,0,6,8,6,12.833333333333334,0,6,7,6,11.666666666666666,9.4,-3.12,Enrolled
73881,17,1,9238,1,120.0,111.9,1,0,1,0,1,18,0,6,8,5,11.6,0,6,8,5,12.2,16.2,-0.92,Enrolled
100857,17,2,9500,1,127.0,119.0,1,0,1,0,0,19,0,8,8,7,12.599999999999998,0,8,8,7,12.599999999999998,10.8,1.74,Graduate
82434,1,4,9070,1,143.0,134.6,1,0,1,0,0,18,0,6,6,6,14.5,0,6,6,6,12.833333333333334,12.4,1.79,Graduate
81952,1,3,9254,1,134.0,121.7,1,0,1,0,0,18,0,6,10,4,11.0,0,6,12,5,11.0,7.6,0.32,Graduate
11626,1,3,9773,1,123.0,121.3,1,0,1,0,0,20,0,6,6,6,11.833333333333334,0,6,6,6,11.5,12.4,1.79,Graduate
44564,1,1,9500,1,140.0,125.5,0,0,1,0,1,18,0,8,8,7,11.857142857142858,0,8,8,7,11.857142857142858,12.7,-1.7,Graduate
47513,39,1,9085,1,133.1,153.0,1,0,1,1,0,25,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Dropout
116850,39,1,8014,0,133.1,149.5,0,0,1,1,0,48,0,6,10,1,10.0,0,6,9,2,10.5,11.1,2.02,Graduate
34074,7,1,8014,0,110.0,110.0,0,0,1,0,0,45,6,11,11,5,12.0,4,7,7,6,11.0,12.7,-1.7,Dropout
38359,17,1,9773,1,123.0,115.7,1,0,1,0,0,18,0,6,7,6,12.0,0,6,6,6,12.833333333333334,11.1,2.02,Graduate
651,44,1,9085,1,140.0,140.0,1,0,1,1,0,20,0,5,12,3,12.0,0,5,11,4,12.0,12.7,-1.7,Enrolled
66478,1,4,9500,1,147.0,126.7,0,0,1,0,1,18,0,7,7,7,13.995714285714287,0,8,9,8,14.955555555555556,11.1,2.02,Graduate
82003,1,1,9147,1,128.0,116.5,1,0,1,0,1,19,0,5,7,5,12.333333333333334,0,5,6,5,12.2,10.8,1.74,Graduate
38078,18,6,9500,1,139.0,127.3,1,0,1,0,0,18,0,7,8,7,13.44285714285714,0,8,8,8,14.345,15.5,-4.06,Graduate
60017,1,1,9773,1,143.0,138.8,0,0,1,0,1,18,0,6,7,6,13.833333333333334,0,6,6,6,12.5,8.9,3.51,Graduate
41479,1,1,171,1,137.0,134.8,1,0,1,1,0,22,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32,Graduate
84026,17,1,9070,1,135.0,125.2,1,0,1,0,1,21,0,6,6,6,13.0,0,6,6,6,12.166666666666666,12.7,-1.7,Graduate
36314,1,1,9853,1,113.0,107.7,1,1,0,0,0,21,0,6,11,4,12.5,0,6,13,4,11.0,9.4,-3.12,Dropout
3615,39,1,9254,1,133.1,100.0,0,0,1,0,0,28,0,6,10,4,11.75,0,6,10,0,0.0,7.6,0.32,Dropout
118560,39,1,8014,0,133.1,96.0,0,0,1,0,1,24,0,6,6,6,12.833333333333334,0,6,6,6,11.833333333333334,12.4,1.79,Graduate
20145,1,3,9119,1,117.0,122.8,1,0,1,1,0,19,0,5,9,3,12.0,0,6,11,3,10.333333333333334,13.9,0.79,Enrolled
96415,17,2,9238,1,143.0,144.9,1,0,1,0,1,18,0,6,7,6,12.857142857142858,0,6,6,6,11.333333333333334,16.2,-0.92,Graduate
5979,44,1,9003,1,160.0,160.0,1,0,1,0,0,20,0,6,8,6,13.625,0,6,10,6,14.428571428571429,16.2,-0.92,Graduate
36865,1,1,9238,1,135.0,121.0,1,0,1,0,0,18,0,6,10,5,11.2,0,6,10,4,12.0,9.4,-3.12,Graduate
104392,1,1,9254,1,125.0,117.2,0,0,1,1,0,21,0,6,11,6,10.666666666666666,0,6,11,4,12.0,15.5,-4.06,Graduate
124018,1,5,9119,1,125.0,118.7,1,0,1,1,0,19,0,5,10,4,12.0,0,5,7,3,11.0,16.2,-0.92,Graduate
15365,7,1,9147,1,120.0,120.0,0,0,0,1,0,27,0,5,5,0,0.0,0,5,5,0,0.0,10.8,1.74,Dropout
14185,1,2,9670,1,140.0,140.7,0,0,1,1,0,18,0,6,7,5,13.8,0,6,9,3,13.0,9.4,-3.12,Dropout
30708,39,1,9130,1,140.0,120.0,0,0,1,1,0,24,0,6,13,1,10.0,0,5,5,0,0.0,16.2,-0.92,Dropout
101577,1,3,9773,1,134.0,122.1,1,0,1,0,1,18,0,6,6,6,13.0,0,6,6,6,13.0,13.9,0.79,Graduate
67582,1,1,9147,1,130.0,122.0,1,0,1,0,0,19,0,5,9,3,11.333333333333334,0,5,10,3,10.666666666666666,9.4,-3.12,Enrolled
72109,1,3,9773,1,150.0,146.5,0,0,1,0,0,19,0,6,7,6,13.428571428571429,0,6,6,5,12.4,11.1,2.02,Enrolled
99551,17,1,9670,1,137.0,122.3,1,0,1,0,0,18,0,6,7,6,13.0,0,6,9,6,13.5,8.9,3.51,Graduate
117475,7,1,9991,0,130.0,130.0,0,0,1,0,0,29,0,5,0,0,0.0,0,5,0,0,0.0,11.1,2.02,Graduate
66505,1,1,9085,1,162.0,138.6,1,0,1,0,1,18,0,5,8,5,14.0,0,5,7,5,13.8,12.7,-1.7,Graduate
112447,17,1,9853,1,141.0,130.2,0,0,1,0,0,18,0,6,9,5,12.5,0,6,6,5,13.0,12.7,-1.7,Graduate
32824,1,1,9670,1,133.0,123.2,1,0,1,1,0,23,0,6,10,3,12.666666666666666,0,6,10,5,13.0,10.8,1.74,Enrolled
14524,1,4,9773,1,145.0,145.0,1,0,1,0,1,18,0,6,6,6,13.333333333333334,0,6,6,6,14.666666666666666,12.4,1.79,Graduate
